"id","email","full_name"
108712,"orangtua13@sdnegerijayasampurna01.kp.id","Murid XIII"
55751,"orangtua283@smpn4cikarangbarat.kp.id","Orangtua"
93912,"orangtua226@smpn17bekasi.kp.id","Orangtua"
93893,"murid167@smpn17bekasi.kp.id","Murid CLXVII"
85936,"orangtua105@sdkarangsambung3.kp.id","orangtua CV"
139220,"murid50@smpnsatuatapsetu.kp.id","Murid L"
135238,"murid92@smpn6setu.kp.id","Murid XCII"
103661,"murid84@sdnsukaresmi5.kp.id","Murid LXXXIV"
139631,"murid69@smpnsatuatapsetu.kp.id","Murid LXIX"
86231,"guru23@sdkarangsambung3.kp.id","guru XXIII"
88516,"murid5@sdncibuntu3.kp.id","Murid V"
139608,"murid65@smpnsatuatapsetu.kp.id","Murid LXV"
118362,"murid71@sdnmekarwangi04.kp.id","Murid LXXI"
94217,"murid243@smpn17bekasi.kp.id","Murid CCXLIII"
57870,"murid394@smpn1setu.kp.id","Murid CCCXCIV"
143016,"murid143@smpn1kediri.kp.id","Murid CXLIII"
128185,"orangtua73@sdnegeriperwirai.kp.id","Orangtua"
142569,"murid70@smpn1kediri.kp.id","I Gusti Kade Sandy Artawan"
88443,"orangtua77@sdnjatikramatvi.kp.id","Orangtua"
133930,"orangtua151@sdnegerisukasejati01.kp.id","Orangtua CLI"
109237,"orangtua213@sdnegerijayasampurna01.kp.id","Murid CCXIII"
59523,"murid54@smpn1setu.kp.id","Murid LIV"
145083,"parent456@sdntelagaasih04.kp.id","Orangtua CDLVI"
122406,"murid28@sdnegeriharapanjayaxv.kp.id","Murid XXVIII"
94210,"orangtua305@smpn17bekasi.kp.id","Orangtua"
72168,"orangtua16@sdnperwira3.kp.id","Orang Tua"
72177,"orangtua16@sdnperwira3.kp.id","Orang Tua"
103483,"murid55@sdnsukaresmi5.kp.id","Murid LV"
104969,"murid24@sdnsumberjaya5.kp.id","Murid XXIV"
13846042,"nasyaazura707@gmail.com","Nasya Azura Rustandi "
145000,"parent441@sdntelagaasih04.kp.id","Orangtua CDXLI"
120744,"murid217@sdnegeritridayasakti03.kp.id","Murid CCXVII"
145302,"murid516@sdntelagaasih04.kp.id","Murid DXVI"
72887,"orangtua126@sdnarenjaya9.kp.id","Orang Tua"
723678,"siswa174@smkn10kotabekasi.kp.id","Fitri Aulia"
120456,"murid118@sdnegeritridayasakti03.kp.id","Murid CXVIII"
142270,"murid16@smpn1kediri.kp.id","Kadek Sastra Nadila Putri"
107627,"murid26@sdnegerijayamulya01.kp.id","Murid XXVI"
107605,"murid26@sdnegerijayamulya01.kp.id","Murid XXVI"
79583,"guru14@smpn31bekasi.kp.id","Guru XIV"
86910,"orangtua107@sdncibuntu1.kp.id","orangtua CVII"
79265,"orangtua210@smpn31bekasi.kp.id","Orang Tua"
88282,"murid38@sdnjatikramatvi.kp.id","Murid XXXVIII"
135047,"orangtua37@smpn6setu.kp.id","Orangtua"
73934,"murid7@smpn36bekasi.kp.id","Murid VII"
143081,"orangtua177@smpn1kediri.kp.id","Orang Tua"
112509,"murid64@sdntanjungbaru2.kp.id","Murid LXIV"
123473,"murid215@sdnegeridurenjayavi.kp.id","Murid CCXV"
144440,"parent322@sdntelagaasih04.kp.id","Orangtua CCCXXII"
56999,"orangtua271@smpn4cikarangbarat.kp.id","Orangtua"
138098,"murid49@sdnpadurenani.kp.id","Murid XLIX"
139186,"murid45@smpnsatuatapsetu.kp.id","Murid XLV"
84672,"murid6@sdnjaticempaka1.kp.id","Murid VI"
102922,"murid43@sdnsertajaya1.kp.id","Murid XLIII"
59779,"murid182@smpn1setu.kp.id","Murid CLXXXII"
74431,"orangtua308@smpn36bekasi.kp.id","Orang Tua"
79224,"murid197@smpn31bekasi.kp.id","Murid CXCVII"
126840,"guru17@sdnegerijaticempakavi.kp.id","Guru XVII"
137062,"murid24@sdnsumberjaya01.kp.id","Murid XXIV"
146893,"murid329@sdnkarangsambung02.kp.id","Murid 329"
109337,"murid124@sdnegerijayasampurna01.kp.id","Murid CXXIV"
107955,"murid184@sdnegerijayamulya01.kp.id","Murid CLXXXIV"
142620,"murid302@smpn1kediri.kp.id","Murid CCCII"
119149,"murid77@sdntelagaasih04.kp.id","Murid LXXVII"
103000,"murid106@sdnsertajaya1.kp.id","Murid CVI"
111159,"orangtua3@sdnegerikarangreja02.kp.id","Orangtua III"
72587,"orangtua98@sdnperwira3.kp.id","Orang Tua"
109113,"murid83@sdnegerijayasampurna01.kp.id","DAVID BECHAM"
106639,"murid363@sdnsumberjaya5.kp.id","Murid CCCLXIII"
112791,"murid138@sdntanjungbaru2.kp.id","Murid CXXXVIII"
134711,"murid146@sdnjatiwaringinii.kp.id","Murid CXLVI"
140005,"murid3@sdntanjungbaru03.kp.id","Murid III"
128059,"orangtua38@sdnegeriperwirai.kp.id","Orangtua"
144897,"parent409@sdntelagaasih04.kp.id","Orangtua CDIX"
148095,"orangtua120@sdnpasirtanjung03.kp.id","Orang Tua"
142018,"guru18@smpn5kediri.kp.id","Guru XVIII"
142588,"murid297@smpn1kediri.kp.id","Murid CCXCVII"
103445,"murid315@sdnsukaresmi5.kp.id","Murid CCCXV"
142457,"murid45@smpn1kediri.kp.id","Murid XLV"
93515,"murid84@smpn17bekasi.kp.id","Murid LXXXIV"
104474,"murid266@sdnsukaresmi5.kp.id","Murid CCLXVI"
139880,"murid151@smpnsatuatapsetu.kp.id","Murid CLI"
103788,"murid371@sdnsukaresmi5.kp.id","Murid CCCLXXI"
148740,"murid88@sdn49prabumulih.kp.id","Murid LXXXVIII"
110211,"murid60@sdnegerikarangbaru01.kp.id","Murid LX"
60259,"murid422@smpn1setu.kp.id","Murid CDXXII"
60320,"guru25@smpn1setu.kp.id","Guru XXV"
138310,"murid115@sdnpadurenani.kp.id","AlVINO RIZKY PUTRA "
112992,"murid18@sdncibuntu03.kp.id","Murid XVIII"
88040,"murid725@sdnjatibeningi.kp.id","Murid DCCXXV"
102222,"orangtua165@sdnmuktiwari1.kp.id","orangtua CLXV"
106967,"murid476@sdnsumberjaya5.kp.id","Murid CDLXXVI"
93816,"orangtua199@smpn17bekasi.kp.id","Orangtua"
90944,"orangtua185@sdnkarangbahagia1.kp.id","orangtua CLXXXV"
121138,"murid60@smapgri3surabaya.kp.id","anggun lestari"
147104,"murid235@sdnkarangsambung02.kp.id","Murid CCXXXV"
123797,"murid298@sdnegeridurenjayavi.kp.id","Murid CCXCVIII"
139551,"orangtua141@smpnsatuatapsetu.kp.id","Orangtua"
107231,"murid61@sdntambun3.kp.id","Murid LXI"
148709,"orangtua61@sdn49prabumulih.kp.id","Orang Tua"
148723,"orangtua84@sdn49prabumulih.kp.id","Orang Tua"
90178,"orangtua45@sdnkarangbahagia1.kp.id","orangtua XLV"
141343,"orangtua72@sdntamanrahayu02.kp.id","Murid LXXII"
82380,"orangtua4@sdnharapanjaya4.kp.id","Orang Tua"
134659,"murid120@sdnjatiwaringinii.kp.id","Murid CXX"
104240,"orangtua207@sdnsukaresmi5.kp.id","orangtua CCVII"
84681,"murid6@sdnjaticempaka1.kp.id","Murid VI"
139844,"murid133@smpnsatuatapsetu.kp.id","Murid CXXXIII"
87734,"parent616@sdnjatibeningi.kp.id","Orangtua DCXVI"
95433,"murid345@smpn16bekasi.kp.id","Murid CCCXLV"
141085,"orangtua5@sdntamanrahayu02.kp.id","Murid V"
50747,"murid10@sdnwanasari07.kp.id","Murid X"
57151,"orangtua34@smpn1setu.kp.id","Orangtua"
189030,"orangtua117@sdn033balutara.kp.id","Orang Tua"
189062,"orangtua133@sdn033balutara.kp.id","Orang Tua"
133433,"murid14@sdnegerisukasejati01.kp.id","Murid XIV"
140175,"orangtua45@sdntanjungbaru03.kp.id","Murid XLV"
138033,"murid26@sdnpadurenani.kp.id","Murid XXVI"
49584,"orangtua21@sdnbantarjaya06.kp.id","Orang Tua"
79491,"orangtua264@smpn31bekasi.kp.id","Orang Tua"
57281,"orangtua99@smpn1setu.kp.id","Orangtua"
72181,"murid78@sdnperwira3.kp.id","Murid LXXVIII"
141044,"guru28@sdntamanrahayu01.kp.id","Guru XXVIII"
148727,"orangtua85@sdn49prabumulih.kp.id","Orang Tua"
145601,"orangtua6@sdntridayasakti02.kp.id","Orang Tua VI"
90963,"murid189@sdnkarangbahagia1.kp.id","Murid CLXXXIX"
149208,"murid189@sdn49prabumulih.kp.id","Murid CLXXXIX"
103734,"orangtua99@sdnsukaresmi5.kp.id","orangtua XCIX"
112409,"murid43@sdntanjungbaru2.kp.id","Murid XLIII"
70841,"orangtua6@sdnrawalumbu10.kp.id","Orang Tua"
57825,"orangtua372@smpn1setu.kp.id","Orangtua"
144774,"murid385@sdntelagaasih04.kp.id","Murid CCCLXXXV"
122662,"murid10@sdnegeridurenjayavi.kp.id","Murid X"
78477,"orangtua11@smpn31bekasi.kp.id","Orang Tua"
175308,"orangtua40@sdn003baltimur.kp.id","Orang Tua"
144391,"parent554@sdntelagaasih04.kp.id","Orangtua DLIV"
144480,"parent329@sdntelagaasih04.kp.id","Orangtua CCCXXIX"
123591,"orangtua244@sdnegeridurenjayavi.kp.id","Orangtua"
104800,"orangtua6@sdnsumberjaya5.kp.id","orangtua VI"
149406,"nasyaazura707@gmail.com","Nasya Azura Rustandi "
122549,"guru23@sdnegeriharapanjayaxv.kp.id","Guru XXIII"
74684,"orangtua157@smpn36bekasi.kp.id","Orang Tua"
59640,"orangtua113@smpn1setu.kp.id","Orangtua"
50273,"orangtua14@sdnwanasari09.kp.id","Orang Tua"
146881,"murid329@sdnkarangsambung02.kp.id","Murid 329"
125998,"orangtua10@sdnegerijatiasihviii.kp.id","Orangtua"
50485,"orangtua120@sdnwanasari09.kp.id","Orang Tua"
138603,"orangtua149@sdnpadurenani.kp.id","Orangtua"
105329,"orangtua486@sdnsumberjaya5.kp.id","orangtua CDLXXXVI"
146570,"guru65@sdntridayasakti02.kp.id","Guru LXV"
103552,"orangtua68@sdnsukaresmi5.kp.id","orangtua LXVIII"
87663,"parent605@sdnjatibeningi.kp.id","Orangtua DCV"
103894,"orangtua125@sdnsukaresmi5.kp.id","orangtua CXXV"
107902,"orangtua174@sdnegerijayamulya01.kp.id","Orangtua CLXXIV"
89047,"orangtua2@sdncibuntu7.kp.id","orangtua II"
140587,"orangtua49@sdntamanrahayu01.kp.id","Orang Tua XLIX"
145483,"parent566@sdntelagaasih04.kp.id","Orangtua DLXVI"
140933,"orangtua149@sdntamanrahayu01.kp.id","Orang Tua CXLIX"
146813,"murid312@sdnkarangsambung02.kp.id","Murid 312"
147960,"murid89@sdnpasirtanjung03.kp.id","Murid LXXXIX"
93930,"orangtua175@smpn17bekasi.kp.id","Orangtua"
135037,"orangtua37@smpn6setu.kp.id","Orangtua"
99633,"murid90@sdnegerikarangsatria03.kp.id","Murid XC"
71329,"guru13@sdnrawalumbu10.kp.id","Guru XIII"
55343,"orangtua78@smpn4cikarangbarat.kp.id","Orangtua"
90219,"orangtua45@sdnkarangbahagia1.kp.id","orangtua XLV"
135206,"murid82@smpn6setu.kp.id","Murid LXXXII"
410120,"test00875@gmail.com","test00875"
137040,"murid21@sdnsumberjaya01.kp.id","Murid XXI"
99817,"murid267@sdnegerikarangsatria03.kp.id","Murid CCLXVII"
72361,"orangtua109@sdnperwira3.kp.id","Orang Tua"
409535,"test00466@gmail.com","test00466"
144564,"parent344@sdntelagaasih04.kp.id","Orangtua CCCXLIV"
74259,"murid50@smpn36bekasi.kp.id","Murid L"
89184,"murid36@sdncibuntu7.kp.id","Murid XXXVI"
135154,"murid66@smpn6setu.kp.id","Murid LXVI"
139137,"murid1@smpnsatuatapsetu.kp.id","Murid I"
111177,"murid4@sdnegerikarangreja02.kp.id","Murid IV"
99685,"murid100@sdnegerikarangsatria03.kp.id","Murid C"
409823,"test00682@gmail.com","test00682"
409828,"test00682@gmail.com","test00682"
107031,"murid93@sdntambun3.kp.id","Murid XCIII"
86066,"murid33@sdkarangsambung3.kp.id","Murid XXXIII"
124230,"murid3@sdnegerijaticempakavi.kp.id","Murid III"
107503,"murid8@sdnegerijayamulya01.kp.id","Murid VIII"
138006,"murid9@sdnpadurenani.kp.id","Murid IX"
133789,"murid116@sdnegerisukasejati01.kp.id","Murid CXVI"
410087,"test00858@gmail.com","test00858"
96663,"murid435@smpn16bekasi.kp.id","Murid CDXXXV"
93679,"murid121@smpn17bekasi.kp.id","Murid CXXI"
106359,"murid293@sdnsumberjaya5.kp.id","Murid CCXCIII"
123158,"murid132@sdnegeridurenjayavi.kp.id","Murid CXXXII"
142339,"murid26@smpn1kediri.kp.id","Murid XXVI"
113449,"guru34@sdncibuntu03.kp.id","Guru XXXIV"
135056,"murid39@smpn6setu.kp.id","Murid XXXIX"
123886,"guru7@sdnegeridurenjayavi.kp.id","Guru VII"
410115,"test00875@gmail.com","test00875"
142194,"murid233@smpn1kediri.kp.id","Murid CCXXXIII"
143290,"murid213@smpn1kediri.kp.id","Murid CCXIII"
112987,"murid18@sdncibuntu03.kp.id","Murid XVIII"
135486,"murid127@smpn6setu.kp.id","Murid CXXVII"
119579,"murid165@sdntelagaasih04.kp.id","Murid CLXV"
114951,"orangtua227@sdntridayasakti02.kp.id","Orang Tua"
409525,"test00466@gmail.com","test00466"
95620,"orangtua376@smpn16bekasi.kp.id","Orangtua"
106879,"murid429@sdnsumberjaya5.kp.id","Murid CDXXIX"
148826,"murid109@sdn49prabumulih.kp.id","Murid CIX"
95179,"murid53@smpn16bekasi.kp.id","Murid LIII"
143471,"murid297@smpn1kediri.kp.id","Murid CCXCVII"
112805,"murid145@sdntanjungbaru2.kp.id","Murid CXLV"
86779,"orangtua74@sdncibuntu1.kp.id","orangtua LXXIV"
121152,"murid60@smapgri3surabaya.kp.id","Murid LX"
142278,"murid16@smpn1kediri.kp.id","Murid XVI"
123086,"orangtua114@sdnegeridurenjayavi.kp.id","Orangtua"
78474,"orangtua11@smpn31bekasi.kp.id","Orang Tua"
121609,"orangtua88@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
121623,"orangtua94@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
86529,"orangtua12@sdncibuntu1.kp.id","orangtua XII"
90561,"orangtua103@sdnkarangbahagia1.kp.id","orangtua CIII"
118694,"guru25@sdnmekarwangi04.kp.id","Guru XXV"
108249,"murid144@sdnegerijayamulya01.kp.id","Murid CXLIV"
139733,"orangtua92@smpnsatuatapsetu.kp.id","Orangtua"
108622,"guru20@sdnegerijayamulya01.kp.id","Guru XX"
50298,"murid26@sdnwanasari09.kp.id","Murid XXVI"
60226,"orangtua406@smpn1setu.kp.id","Orangtua"
102856,"murid29@sdnsertajaya1.kp.id","Murid XXIX"
143161,"orangtua197@smpn1kediri.kp.id","Orang Tua"
139228,"orangtua51@smpnsatuatapsetu.kp.id","Orangtua"
96134,"orangtua241@smpn16bekasi.kp.id","Orangtua"
144688,"murid367@sdntelagaasih04.kp.id","Murid CCCLXVII"
141332,"murid69@sdntamanrahayu02.kp.id","Murid LXIX"
79338,"murid228@smpn31bekasi.kp.id","Murid CCXXVIII"
119178,"orangtua68@sdntelagaasih04.kp.id","Orang Tua"
146265,"orangtua131@sdntridayasakti02.kp.id","Orang Tua CXXXI"
103501,"orangtua59@sdnsukaresmi5.kp.id","orangtua LIX"
107510,"orangtua8@sdnegerijayamulya01.kp.id","Orangtua VIII"
142677,"orangtua90@smpn1kediri.kp.id","Orang Tua"
108359,"orangtua174@sdnegerijayamulya01.kp.id","Orangtua CLXXIV"
72630,"orangtua109@sdnperwira3.kp.id","Orang Tua"
110062,"orangtua13@sdnegerikarangbaru01.kp.id","Orangtua XIII"
102053,"orangtua122@sdnmuktiwari1.kp.id","orangtua CXXII"
140843,"murid126@sdntamanrahayu01.kp.id","Murid CXXVI"
90031,"orangtua21@sdnkarangbahagia1.kp.id","orangtua XXI"
133526,"orangtua43@sdnegerisukasejati01.kp.id","Orangtua XLIII"
90296,"orangtua65@sdnkarangbahagia1.kp.id","orangtua LXV"
121472,"orangtua56@sdnegeribojongrawalumbuvii.kp.id","Orangtua"
86420,"orangtua18@smpkartini3jakarta.kp.id","Orang Tua"
145667,"orangtua22@sdntridayasakti02.kp.id","Orang Tua XXII"
94532,"orangtua386@smpn17bekasi.kp.id",""
148929,"orangtua117@sdn49prabumulih.kp.id","Orang Tua"
90505,"orangtua103@sdnkarangbahagia1.kp.id","orangtua CIII"
118620,"orangtua124@sdnmekarwangi04.kp.id","Orang Tua"
95093,"murid38@smpn16bekasi.kp.id","Murid XXXVIII"
126213,"orangtua51@sdnegerijatiasihviii.kp.id","Orangtua"
114671,"orangtua6@sdntridayasakti02.kp.id","Orang Tua"
121784,"guru23@sdnegeribojongrawalumbuvii.kp.id","Guru XXIII"
145906,"orangtua96@sdntridayasakti02.kp.id","Orang Tua XCVI"
70093,"orangtua52@sdnjakasampurna4.kp.id","Orang Tua"
60117,"murid351@smpn1setu.kp.id","Murid CCCLI"
112624,"murid84@sdntanjungbaru2.kp.id","Murid LXXXIV"
120401,"orangtua204@sdnegeritridayasakti03.kp.id","Orang Tua"
470842,"ma.ruffajarr@gmail.com","Fajar 11"
466901,"murid49@smamasadepan.kp.id","salma khoirunnisa"
87520,"murid588@sdnjatibeningi.kp.id","Murid DLXXXVIII"
104499,"murid279@sdnsukaresmi5.kp.id","Murid CCLXXIX"
139433,"orangtua39@smpnsatuatapsetu.kp.id","Orangtua"
410086,"test00858@gmail.com","test00858"
141581,"murid55@smpn5kediri.kp.id","Murid LV"
139256,"orangtua54@smpnsatuatapsetu.kp.id","Orangtua"
119685,"murid218@sdntelagaasih04.kp.id","Murid CCXVIII"
474862,"murid9@sdiglobalschool.kp.id","Murid IX"
474863,"murid9@sdiglobalschool.kp.id","Orangtua"
134577,"murid120@sdnjatiwaringinii.kp.id","Murid CXX"
123543,"murid232@sdnegeridurenjayavi.kp.id","Murid CCXXXII"
72511,"orangtua79@sdnperwira3.kp.id","Orang Tua"
88179,"orangtua11@sdnjatikramatvi.kp.id","Orangtua"
133897,"orangtua119@sdnegerisukasejati01.kp.id","Orangtua CXIX"
86679,"orangtua49@sdncibuntu1.kp.id","orangtua XLIX"
90786,"orangtua151@sdnkarangbahagia1.kp.id","orangtua CLI"
90823,"orangtua188@sdnkarangbahagia1.kp.id","orangtua CLXXXVIII"
122445,"murid82@sdnegeriharapanjayaxv.kp.id","Murid LXXXII"
138460,"murid101@sdnpadurenani.kp.id","Murid CI"
106213,"murid251@sdnsumberjaya5.kp.id","Murid CCLI"
96752,"orangtua185@smpkp1majalaya.kp.id","Orang Tua"
88909,"orangtua100@sdncibuntu3.kp.id","orangtua C"
144818,"parent389@sdntelagaasih04.kp.id","Orangtua CCCLXXXIX"
128193,"orangtua73@sdnegeriperwirai.kp.id","Orangtua"
79348,"murid228@smpn31bekasi.kp.id","Murid CCXXVIII"
96172,"orangtua241@smpn16bekasi.kp.id","Orangtua"
79629,"guru37@smpn31bekasi.kp.id","Guru XXXVII"
50296,"murid25@sdnwanasari09.kp.id","Murid XXV"
91211,"murid292@sdnkarangbahagia1.kp.id","Murid CCXCII"
94575,"murid332@smpn17bekasi.kp.id","Murid CCCXXXII"
89995,"murid302@sdnkarangbahagia1.kp.id","Murid CCCII"
104949,"murid24@sdnsumberjaya5.kp.id","Murid XXIV"
105169,"murid51@sdnsumberjaya5.kp.id","Murid LI"
112153,"murid89@sdntanjungbaru2.kp.id","Murid LXXXIX"
144353,"kepsek1@sdn8banjaranyar.kp.id","Kepsek I"
127976,"murid19@sdnegeriperwirai.kp.id","Murid XIX"
93965,"murid243@smpn17bekasi.kp.id","Murid CCXLIII"
88058,"murid734@sdnjatibeningi.kp.id","Murid DCCXXXIV"
145380,"murid535@sdntelagaasih04.kp.id","Murid DXXXV"
100397,"orangtua250@sdnegerikarangsatria03.kp.id","Orangtua CCL"
95370,"murid87@smpn16bekasi.kp.id","Murid LXXXVII"
55451,"orangtua132@smpn4cikarangbarat.kp.id","Orangtua"
119018,"murid165@sdntelagaasih04.kp.id","Murid CLXV"
123060,"orangtua114@sdnegeridurenjayavi.kp.id","Orangtua"
88827,"orangtua91@sdncibuntu3.kp.id","orangtua XCI"
59749,"murid167@smpn1setu.kp.id","Murid CLXVII"
123134,"murid132@sdnegeridurenjayavi.kp.id","Murid CXXXII"
133587,"murid47@sdnegerisukasejati01.kp.id","Murid XLVII"
89171,"orangtua33@sdncibuntu7.kp.id","orangtua XXXIII"
69823,"orangtua2@sdnjakasampurna4.kp.id","Orang Tua"
144917,"murid420@sdntelagaasih04.kp.id","Murid CDXX"
100173,"murid190@sdnegerikarangsatria03.kp.id","Murid CXC"
74025,"murid19@smpn36bekasi.kp.id","Murid XIX"
55463,"orangtua138@smpn4cikarangbarat.kp.id","Orangtua"
140598,"murid65@sdntamanrahayu01.kp.id","Murid LXV"
69667,"guru27@sdnjaticempaka7.kp.id","Guru XXVII"
139859,"orangtua141@smpnsatuatapsetu.kp.id","Orangtua"
109704,"murid222@sdnegerijayasampurna01.kp.id","Murid CCXXII"
144901,"parent410@sdntelagaasih04.kp.id","Orangtua CDX"
85128,"murid110@sdnjaticempaka1.kp.id","Murid CX"
106523,"murid334@sdnsumberjaya5.kp.id","Murid CCCXXXIV"
121346,"murid23@sdnegeribojongrawalumbuvii.kp.id","Murid XXIII"
119026,"murid56@sdntelagaasih04.kp.id","Murid LVI"
90887,"murid206@sdnkarangbahagia1.kp.id","Murid CCVI"
119961,"orangtua24@sdnegeritridayasakti03.kp.id","Orang Tua"
143167,"orangtua181@smpn1kediri.kp.id","Orang Tua"
138554,"guru16@sdnpadurenani.kp.id","Guru XVI"
181140,"orangtua8@sdn017baltimur.kp.id","Orang Tua"
140531,"orangtua49@sdntamanrahayu01.kp.id","Orang Tua XLIX"
187156,"orangtua31@sdn016balutara.kp.id","Orang Tua"
187180,"orangtua43@sdn016balutara.kp.id","Orang Tua"
181493,"orangtua98@sdn003balkota.kp.id","Orang Tua"
118983,"orangtua39@sdntelagaasih04.kp.id","Orang Tua"
90023,"orangtua24@sdnkarangbahagia1.kp.id","orangtua XXIV"
188178,"orangtua11@sdn017baltimur.kp.id","Orang Tua"
118355,"orangtua70@sdnmekarwangi04.kp.id","Orang Tua"
187278,"orangtua92@sdn016balutara.kp.id","Orang Tua"
187292,"orangtua99@sdn016balutara.kp.id","Orang Tua"
187310,"orangtua108@sdn016balutara.kp.id","Orang Tua"
118559,"guru25@sdnmekarwangi04.kp.id","Guru XXV"
145646,"orangtua22@sdntridayasakti02.kp.id","Orang Tua XXII"
187396,"orangtua151@sdn016balutara.kp.id","Orang Tua"
121767,"guru23@sdnegeribojongrawalumbuvii.kp.id","Guru XXIII"
114902,"orangtua220@sdntridayasakti02.kp.id","Orang Tua"
144239,"kepsek1@sdn8banjaranyar.kp.id","Kepsek I"
144280,"kepsek1@sdn8banjaranyar.kp.id","Kepsek I"
144372,"kepsek1@sdn8banjaranyar.kp.id","Kepsek I"
187890,"orangtua67@sdn020baltimur.kp.id","Orang Tua"
187898,"orangtua71@sdn020baltimur.kp.id","Orang Tua"
187912,"orangtua78@sdn020baltimur.kp.id","Orang Tua"
72123,"murid68@sdnperwira3.kp.id","Murid LXVIII"
70155,"murid76@sdnjakasampurna4.kp.id","Murid LXXVI"
88667,"orangtua42@sdncibuntu3.kp.id","orangtua XLII"
72114,"orangtua7@sdnperwira3.kp.id","Orang Tua"
142038,"guru29@smpn5kediri.kp.id","Guru XXIX"
101971,"murid101@sdnmuktiwari1.kp.id","Murid CI"
95396,"orangtua88@smpn16bekasi.kp.id","Orangtua"
118191,"orangtua98@sdnmekarwangi04.kp.id","Orang Tua"
102158,"orangtua149@sdnmuktiwari1.kp.id","orangtua CXLIX"
106156,"orangtua237@sdnsumberjaya5.kp.id","orangtua CCXXXVII"
148729,"orangtua66@sdn49prabumulih.kp.id","Orang Tua"
141281,"orangtua54@sdntamanrahayu02.kp.id","Murid LIV"
137543,"orangtua131@sdnsumberjaya01.kp.id","Orang Tua CXXXI"
106771,"murid396@sdnsumberjaya5.kp.id","Murid CCCXCVI"
133837,"murid103@sdnegerisukasejati01.kp.id","Murid CIII"
88510,"murid5@sdncibuntu3.kp.id","Murid V"
87274,"murid664@sdnjatibeningi.kp.id","Murid DCLXIV"
137256,"murid63@sdnsumberjaya01.kp.id","Murid LXIII"
119519,"murid136@sdntelagaasih04.kp.id","Murid CXXXVI"
189436,"orangtua120@sdn002baltengah.kp.id","Orang Tua"
189516,"orangtua160@sdn002baltengah.kp.id","Orang Tua"
96719,"guru46@smpn16bekasi.kp.id","Guru XLVI"
144623,"parent350@sdntelagaasih04.kp.id","Orangtua CCCL"
108709,"orangtua13@sdnegerijayasampurna01.kp.id","Murid XIII"
120808,"guru18@sdnegeritridayasakti03.kp.id","Guru XVIII"
185487,"orangtua37@sdn003baltimur.kp.id","Orang Tua"
185493,"orangtua40@sdn003baltimur.kp.id","Orang Tua"
106855,"murid417@sdnsumberjaya5.kp.id","Murid CDXVII"
185549,"orangtua68@sdn003baltimur.kp.id","Orang Tua"
181940,"orangtua61@sdn033balutara.kp.id","Orang Tua"
188010,"orangtua47@sdn004balbarat.kp.id","Orang Tua"
182063,"orangtua121@sdn033balutara.kp.id","Orang Tua"
182088,"orangtua133@sdn033balutara.kp.id","Orang Tua"
188172,"orangtua8@sdn017baltimur.kp.id","Orang Tua"
188294,"orangtua69@sdn017baltimur.kp.id","Orang Tua"
188318,"orangtua1@sdn003balkota.kp.id","Orang Tua"
186324,"orangtua15@sdn015balkota.kp.id","Orang Tua"
186462,"orangtua4@sdn029balutara.kp.id","Orang Tua"
186468,"orangtua7@sdn029balutara.kp.id","Orang Tua"
188512,"orangtua98@sdn003balkota.kp.id","Orang Tua"
94152,"orangtua227@smpn17bekasi.kp.id","Orangtua"
188540,"orangtua112@sdn003balkota.kp.id","Orang Tua"
188576,"orangtua130@sdn003balkota.kp.id","Orang Tua"
119781,"orangtua204@sdnegeritridayasakti03.kp.id","Orang Tua"
72462,"orangtua65@sdnperwira3.kp.id","Orang Tua"
106896,"orangtua438@sdnsumberjaya5.kp.id","orangtua CDXXXVIII"
90854,"orangtua197@sdnkarangbahagia1.kp.id","orangtua CXCVII"
95521,"orangtua108@smpn16bekasi.kp.id","Orangtua"
78438,"murid1@smpn31bekasi.kp.id","Murid I"
